id,period,kind,key,pdf_id,pdf_page,section,end_section,label,occurrence,column,printed,value,provider_field
2025-06-30/cf_retirement_loss,2025-06-30,ytd,cf_retirement_loss,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,固定资产报废损失,0,0,"744,079.30",744079.30,
2025-06-30/cf_fair_value,2025-06-30,ytd,cf_fair_value,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,公允价值变动收益,0,0,"-74,006,252.42",-74006252.42,
2025-06-30/cf_finance,2025-06-30,ytd,cf_finance,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,财务费用,0,0,"20,461,699.05",20461699.05,
2025-06-30/cf_investment,2025-06-30,ytd,cf_investment,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,投资收益,0,0,"-154,801,474.62",-154801474.62,
2025-06-30/cf_deferred_tax_assets,2025-06-30,ytd,cf_deferred_tax_assets,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,递延所得税资产减少,0,0,"-113,458,706.73",-113458706.73,
2025-06-30/cf_deferred_tax_liabilities,2025-06-30,ytd,cf_deferred_tax_liabilities,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,递延所得税负债增加,0,0,"-133,226,771.07",-133226771.07,
2025-06-30/cf_inventory,2025-06-30,ytd,cf_inventory,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,存货的减少,0,0,"-2,174,526,974.94",-2174526974.94,
2025-06-30/cf_receivables,2025-06-30,ytd,cf_receivables,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营性应收项目的减少,0,0,"-295,803,723.39",-295803723.39,
2025-06-30/cf_payables,2025-06-30,ytd,cf_payables,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营性应付项目的增加,0,0,"213,792,437.90",213792437.90,
2025-06-30/cf_share_payment,2025-06-30,ytd,cf_share_payment,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,股份支付费用,0,0,"50,583,432.29",50583432.29,
2025-06-30/cf_operating_cash_flow,2025-06-30,ytd,cf_operating_cash_flow,1224614835,148,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营活动产生的现金流量净额,0,0,"-1,132,220,950.62",-1132220950.62,
2025-06-30/cf_capex,2025-06-30,ytd,cf_capex,1224614835,74,5、合并现金流量表,6、母公司现金流量表,"购建固定资产、无形资产和其他长期资产支付的
现金
",0,0,"162,970,285.17",162970285.17,FN114
2025-06-30/cf_ocf_statement,2025-06-30,ytd,cf_ocf_statement,1224614835,74,5、合并现金流量表,6、母公司现金流量表,经营活动（使用）/产生的现金流量净额,0,0,"-1,132,220,950.62",-1132220950.62,
2025-06-30/cf_cash_in,2025-06-30,ytd,cf_cash_in,1224614835,74,5、合并现金流量表,6、母公司现金流量表,经营活动现金流入小计,0,0,"11,705,017,648.51",11705017648.51,
2025-06-30/cf_cash_out,2025-06-30,ytd,cf_cash_out,1224614835,74,5、合并现金流量表,6、母公司现金流量表,经营活动现金流出小计,0,0,"12,837,238,599.13",12837238599.13,
2025-06-30/cf_investing_in,2025-06-30,ytd,cf_investing_in,1224614835,74,5、合并现金流量表,6、母公司现金流量表,投资活动现金流入小计,0,0,"2,563,846,384.78",2563846384.78,
2025-06-30/cf_investing_out,2025-06-30,ytd,cf_investing_out,1224614835,74,5、合并现金流量表,6、母公司现金流量表,投资活动现金流出小计,0,0,"1,457,602,989.53",1457602989.53,
2025-06-30/cf_investments_paid,2025-06-30,ytd,cf_investments_paid,1224614835,74,5、合并现金流量表,6、母公司现金流量表,投资支付的现金,0,0,"56,112,935.27",56112935.27,
2025-06-30/cf_other_investing_paid,2025-06-30,ytd,cf_other_investing_paid,1224614835,74,5、合并现金流量表,6、母公司现金流量表,支付其他与投资活动有关的现金,0,0,"1,238,519,769.09",1238519769.09,
2025-06-30/cf_lease_payment,2025-06-30,ytd,cf_lease_payment,1224614835,147,58、现金流量表项目,筹资活动产生的各项负债变动情况,租赁负债付款额,0,0,"46,912,506.87",46912506.87,
2025-12-31/cf_net_income,2025-12-31,ytd,cf_net_income,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,净利润,0,0,"2,617,193,921.23",2617193921.23,
2025-12-31/cf_asset_impairment,2025-12-31,ytd,cf_asset_impairment,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,加：资产减值损失,0,0,"364,996,905.04",364996905.04,
2025-12-31/cf_credit_impairment,2025-12-31,ytd,cf_credit_impairment,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,信用减值损失,0,0,"46,017,003.23",46017003.23,
2025-12-31/cf_property_depreciation,2025-12-31,ytd,cf_property_depreciation,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,投资性房地产折旧,0,0,"896,989.58",896989.58,
2025-12-31/cf_fixed_depreciation,2025-12-31,ytd,cf_fixed_depreciation,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,固定资产折旧,0,0,"77,319,146.51",77319146.51,FN136
2025-12-31/cf_rou_depreciation,2025-12-31,ytd,cf_rou_depreciation,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,使用权资产折旧,0,0,"94,344,669.16",94344669.16,FN581
2025-12-31/cf_intangible_amortization,2025-12-31,ytd,cf_intangible_amortization,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,无形资产摊销,0,0,"5,885,643.70",5885643.70,FN137
2025-12-31/cf_deferred_amortization,2025-12-31,ytd,cf_deferred_amortization,1225090973,184,59、现金流量表补充资料,2．现金及现金等价物净变动情况,长期待摊费用摊销,0,0,"20,680,186.94",20680186.94,FN138
2025-12-31/cf_disposal_loss,2025-12-31,ytd,cf_disposal_loss,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,处置固定资产的损失,0,0,"-530,824.98",-530824.98,
2025-12-31/cf_retirement_loss,2025-12-31,ytd,cf_retirement_loss,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,固定资产报废损失,0,0,"1,073,250.02",1073250.02,
2025-12-31/cf_fair_value,2025-12-31,ytd,cf_fair_value,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,公允价值变动收益,0,0,"-139,596,732.28",-139596732.28,
2025-12-31/cf_finance,2025-12-31,ytd,cf_finance,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,财务费用,0,0,"52,051,103.68",52051103.68,
2025-12-31/cf_investment,2025-12-31,ytd,cf_investment,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,投资收益,0,0,"-275,717,386.48",-275717386.48,
2025-12-31/cf_deferred_tax_assets,2025-12-31,ytd,cf_deferred_tax_assets,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,递延所得税资产减少,0,0,"103,750,598.08",103750598.08,
2025-12-31/cf_deferred_tax_liabilities,2025-12-31,ytd,cf_deferred_tax_liabilities,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,递延所得税负债增加,0,0,"-130,231,404.32",-130231404.32,
2025-12-31/cf_inventory,2025-12-31,ytd,cf_inventory,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,存货的减少,0,0,"-2,004,461,350.48",-2004461350.48,
2025-12-31/cf_receivables,2025-12-31,ytd,cf_receivables,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营性应收项目的减少,0,0,"-660,609,943.23",-660609943.23,
2025-12-31/cf_payables,2025-12-31,ytd,cf_payables,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营性应付项目的增加,0,0,"211,870,670.05",211870670.05,
2025-12-31/cf_share_payment,2025-12-31,ytd,cf_share_payment,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,股份支付费用,0,0,"95,874,199.76",95874199.76,
2025-12-31/cf_operating_cash_flow,2025-12-31,ytd,cf_operating_cash_flow,1225090973,185,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营活动产生的现金流量净额,0,0,"480,806,645.21",480806645.21,
2025-12-31/cf_capex,2025-12-31,ytd,cf_capex,1225090973,115,5、合并现金流量表,6、母公司现金流量表,"购建固定资产、无形资产和其他长期资产支付
的现金
",0,0,"365,120,160.05",365120160.05,FN114
2025-12-31/cf_ocf_statement,2025-12-31,ytd,cf_ocf_statement,1225090973,115,5、合并现金流量表,6、母公司现金流量表,经营活动产生的现金流量净额,0,0,"480,806,645.21",480806645.21,
2025-12-31/cf_cash_in,2025-12-31,ytd,cf_cash_in,1225090973,115,5、合并现金流量表,6、母公司现金流量表,经营活动现金流入小计,0,0,"28,467,173,663.22",28467173663.22,
2025-12-31/cf_cash_out,2025-12-31,ytd,cf_cash_out,1225090973,115,5、合并现金流量表,6、母公司现金流量表,经营活动现金流出小计,0,0,"27,986,367,018.01",27986367018.01,
2025-12-31/cf_investing_in,2025-12-31,ytd,cf_investing_in,1225090973,115,5、合并现金流量表,6、母公司现金流量表,投资活动现金流入小计,0,0,"5,035,858,603.39",5035858603.39,
2025-12-31/cf_investing_out,2025-12-31,ytd,cf_investing_out,1225090973,115,5、合并现金流量表,6、母公司现金流量表,投资活动现金流出小计,0,0,"4,729,851,558.03",4729851558.03,
2025-12-31/cf_investments_paid,2025-12-31,ytd,cf_investments_paid,1225090973,115,5、合并现金流量表,6、母公司现金流量表,投资支付的现金,0,0,"91,997,161.66",91997161.66,
2025-12-31/cf_other_investing_paid,2025-12-31,ytd,cf_other_investing_paid,1225090973,115,5、合并现金流量表,6、母公司现金流量表,支付其他与投资活动有关的现金,0,0,"4,272,734,236.32",4272734236.32,
2025-12-31/cf_lease_payment,2025-12-31,ytd,cf_lease_payment,1225090973,183,58、现金流量表项目,筹资活动产生的各项负债变动情况,租赁负债付款额,0,0,"82,362,040.61",82362040.61,
2026-06-30/cf_net_income,2026-06-30,ytd,cf_net_income,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,净利润,0,0,"1,744,822,270.00",1744822270.00,
2026-06-30/cf_asset_impairment,2026-06-30,ytd,cf_asset_impairment,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,加：资产减值损失,0,0,"443,702,968.63",443702968.63,
2026-06-30/cf_credit_impairment,2026-06-30,ytd,cf_credit_impairment,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,信用减值损失,0,0,"52,076,770.08",52076770.08,
2026-06-30/cf_property_depreciation,2026-06-30,ytd,cf_property_depreciation,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,投资性房地产折旧,0,0,"448,495.08",448495.08,
2026-06-30/cf_fixed_depreciation,2026-06-30,ytd,cf_fixed_depreciation,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,固定资产折旧,0,0,"76,601,281.11",76601281.11,FN136
2026-06-30/cf_rou_depreciation,2026-06-30,ytd,cf_rou_depreciation,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,使用权资产折旧,0,0,"51,583,863.30",51583863.30,FN581
2026-06-30/cf_intangible_amortization,2026-06-30,ytd,cf_intangible_amortization,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,无形资产摊销,0,0,"3,774,158.28",3774158.28,FN137
2026-06-30/cf_deferred_amortization,2026-06-30,ytd,cf_deferred_amortization,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,长期待摊费用摊销,0,0,"11,366,821.05",11366821.05,FN138
2026-06-30/cf_disposal_loss,2026-06-30,ytd,cf_disposal_loss,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,处置固定资产的损失,0,0,"-29,519.17",-29519.17,
2026-06-30/cf_retirement_loss,2026-06-30,ytd,cf_retirement_loss,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,固定资产报废损失,0,0,"164,414.24",164414.24,
2026-06-30/cf_fair_value,2026-06-30,ytd,cf_fair_value,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,公允价值变动收益,0,0,"-271,472,471.32",-271472471.32,
2026-06-30/cf_finance,2026-06-30,ytd,cf_finance,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,财务费用,0,0,"32,364,349.61",32364349.61,
2026-06-30/cf_investment,2026-06-30,ytd,cf_investment,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,投资收益,0,0,"-26,592,133.02",-26592133.02,
2026-06-30/cf_deferred_tax_assets,2026-06-30,ytd,cf_deferred_tax_assets,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,递延所得税资产减少,0,0,"-205,820,040.83",-205820040.83,
2026-06-30/cf_deferred_tax_liabilities,2026-06-30,ytd,cf_deferred_tax_liabilities,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,递延所得税负债增加,0,0,"21,243,719.88",21243719.88,
2026-06-30/cf_inventory,2026-06-30,ytd,cf_inventory,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,存货的减少,0,0,"-1,815,371,020.88",-1815371020.88,
2026-06-30/cf_receivables,2026-06-30,ytd,cf_receivables,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营性应收项目的减少,0,0,"-674,162,259.27",-674162259.27,
2026-06-30/cf_payables,2026-06-30,ytd,cf_payables,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营性应付项目的增加,0,0,"1,223,306,349.55",1223306349.55,
2026-06-30/cf_share_payment,2026-06-30,ytd,cf_share_payment,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,股份支付费用,0,0,"54,521,378.69",54521378.69,
2026-06-30/cf_operating_cash_flow,2026-06-30,ytd,cf_operating_cash_flow,1225533054,138,59、现金流量表补充资料,2．现金及现金等价物净变动情况,经营活动产生的现金流量净额,0,0,"722,529,395.01",722529395.01,
2026-06-30/cf_capex,2026-06-30,ytd,cf_capex,1225533054,64,5、合并现金流量表,6、母公司现金流量表,"购建固定资产、无形资产和其他长期资产支付
的现金
",0,0,"117,484,411.45",117484411.45,FN114
2026-06-30/cf_ocf_statement,2026-06-30,ytd,cf_ocf_statement,1225533054,64,5、合并现金流量表,6、母公司现金流量表,经营活动产生/(使用) 的现金流量净额,0,0,"722,529,395.01",722529395.01,
2026-06-30/cf_cash_in,2026-06-30,ytd,cf_cash_in,1225533054,64,5、合并现金流量表,6、母公司现金流量表,经营活动现金流入小计,0,0,"16,067,098,688.49",16067098688.49,
2026-06-30/cf_cash_out,2026-06-30,ytd,cf_cash_out,1225533054,64,5、合并现金流量表,6、母公司现金流量表,经营活动现金流出小计,0,0,"15,344,569,293.48",15344569293.48,
2026-06-30/cf_investing_in,2026-06-30,ytd,cf_investing_in,1225533054,64,5、合并现金流量表,6、母公司现金流量表,投资活动现金流入小计,0,0,"3,621,124,760.23",3621124760.23,
2026-06-30/cf_investing_out,2026-06-30,ytd,cf_investing_out,1225533054,64,5、合并现金流量表,6、母公司现金流量表,投资活动现金流出小计,0,0,"3,258,688,246.11",3258688246.11,
2026-06-30/cf_investments_paid,2026-06-30,ytd,cf_investments_paid,1225533054,64,5、合并现金流量表,6、母公司现金流量表,投资支付的现金,0,0,"8,030,779.92",8030779.92,
2026-06-30/cf_other_investing_paid,2026-06-30,ytd,cf_other_investing_paid,1225533054,64,5、合并现金流量表,6、母公司现金流量表,支付其他与投资活动有关的现金,0,0,"3,133,173,054.74",3133173054.74,
2026-06-30/cf_lease_payment,2026-06-30,ytd,cf_lease_payment,1225533054,137,58、现金流量表项目,筹资活动产生的各项负债变动情况,租赁负债付款额,0,0,"54,949,067.26",54949067.26,
2025-06-30/cf_gross_inventory,2025-06-30,instant,cf_gross_inventory,1224614835,116,7、存货,本集团本期末存货余额,"合
计
",0,0,"5,532,181,567.24",5532181567.24,
2025-06-30/cf_inventory_allowance,2025-06-30,instant,cf_inventory_allowance,1224614835,116,7、存货,本集团本期末存货余额,"合
计
",0,1,"237,522,795.77",237522795.77,
2025-12-31/cf_gross_inventory,2025-12-31,instant,cf_gross_inventory,1225090973,153,7、存货,本集团本年末存货余额,合计,0,0,"5,362,115,942.78",5362115942.78,
2025-12-31/cf_inventory_allowance,2025-12-31,instant,cf_inventory_allowance,1225090973,153,7、存货,本集团本年末存货余额,合计,0,1,"364,996,905.04",364996905.04,
2026-06-30/cf_gross_inventory,2026-06-30,instant,cf_gross_inventory,1225533054,106,7、存货,本集团本期末存货余额,合计,0,0,"7,177,486,963.66",7177486963.66,
2026-06-30/cf_inventory_allowance,2026-06-30,instant,cf_inventory_allowance,1225533054,106,7、存货,本集团本期末存货余额,合计,0,1,"443,702,968.63",443702968.63,
2024-12-31/cf_gross_inventory,2024-12-31,instant,cf_gross_inventory,1225090973,153,7、存货,本集团本年末存货余额,合计,0,3,"3,357,654,592.30",3357654592.30,
2024-12-31/cf_inventory_allowance,2024-12-31,instant,cf_inventory_allowance,1225090973,153,7、存货,本集团本年末存货余额,合计,0,4,"124,100,391.17",124100391.17,
2025-06-30/detail_rou_gross_open,2025-06-30,instant,detail_rou_gross_open,1224614835,124,14、使用权资产,15、无形资产,1.期初余额,0,0,"234,740,591.96",234740591.96,
2025-06-30/detail_rou_additions,2025-06-30,ytd,detail_rou_additions,1224614835,124,14、使用权资产,15、无形资产,2.本期增加金额,0,0,"135,396,200.07",135396200.07,
2025-06-30/detail_rou_disposals,2025-06-30,ytd,detail_rou_disposals,1224614835,124,14、使用权资产,15、无形资产,4.本期减少金额,0,0,"73,646,558.09",73646558.09,
2025-06-30/detail_rou_gross_fx,2025-06-30,ytd,detail_rou_gross_fx,1224614835,124,14、使用权资产,15、无形资产,3.外币报表折算差额,0,0,"8,097,297.35",8097297.35,
2025-06-30/detail_rou_gross_close,2025-06-30,instant,detail_rou_gross_close,1224614835,124,14、使用权资产,15、无形资产,5.期末余额,0,0,"304,587,531.29",304587531.29,
2025-06-30/detail_rou_dep_open,2025-06-30,instant,detail_rou_dep_open,1224614835,124,14、使用权资产,15、无形资产,1.期初余额,1,0,"118,465,770.20",118465770.20,
2025-06-30/detail_rou_depreciation,2025-06-30,ytd,detail_rou_depreciation,1224614835,124,14、使用权资产,15、无形资产,2.本期计提,0,0,"47,764,842.38",47764842.38,
2025-06-30/detail_rou_dep_disposals,2025-06-30,ytd,detail_rou_dep_disposals,1224614835,124,14、使用权资产,15、无形资产,4.本期减少金额,1,0,"70,881,950.58",70881950.58,
2025-06-30/detail_rou_dep_fx,2025-06-30,ytd,detail_rou_dep_fx,1224614835,124,14、使用权资产,15、无形资产,3.外币报表折算差额,1,0,"3,599,157.26",3599157.26,
2025-06-30/detail_rou_dep_close,2025-06-30,instant,detail_rou_dep_close,1224614835,124,14、使用权资产,15、无形资产,5.期末余额,1,0,"98,947,819.26",98947819.26,
2025-06-30/detail_rou_net_close,2025-06-30,instant,detail_rou_net_close,1224614835,124,14、使用权资产,15、无形资产,1.期末账面价值,0,0,"205,639,712.03",205639712.03,
2025-06-30/detail_rou_net_open,2025-06-30,instant,detail_rou_net_open,1224614835,124,14、使用权资产,15、无形资产,2.期初账面价值,0,0,"116,274,821.76",116274821.76,
2025-06-30/detail_lease_liability_open,2025-06-30,opening_balance,detail_lease_liability_open,1224614835,147,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,0,"117,062,491.17",117062491.17,
2025-06-30/detail_lease_liability_cash_in,2025-06-30,ytd,detail_lease_liability_cash_in,1224614835,147,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,1,-,0.00,
2025-06-30/detail_lease_liability_noncash_in,2025-06-30,ytd,detail_lease_liability_noncash_in,1224614835,147,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,2,"138,446,814.67",138446814.67,
2025-06-30/detail_lease_liability_cash_out,2025-06-30,ytd,detail_lease_liability_cash_out,1224614835,147,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,3,"46,912,506.87",46912506.87,
2025-06-30/detail_lease_liability_noncash_out,2025-06-30,ytd,detail_lease_liability_noncash_out,1224614835,147,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,4,"260,418.45",260418.45,
2025-06-30/detail_lease_liability_close,2025-06-30,instant,detail_lease_liability_close,1224614835,147,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,5,"208,336,380.52",208336380.52,
2025-06-30/detail_lease_open,2025-06-30,opening_balance,detail_lease_open,1224614835,135,33、租赁负债,34、长期应付职工薪酬,长期租赁负债,0,1,"117,062,491.17",117062491.17,
2025-06-30/detail_current_tax,2025-06-30,ytd,detail_current_tax,1224614835,145,57、所得税费用,58、现金流量表项目,当期所得税费用,0,0,"308,319,184.54",308319184.54,
2025-06-30/detail_deferred_tax,2025-06-30,ytd,detail_deferred_tax,1224614835,145,57、所得税费用,58、现金流量表项目,递延所得税费用,0,0,"-208,014,638.97",-208014638.97,
2025-06-30/detail_tax_base,2025-06-30,ytd,detail_tax_base,1224614835,145,57、所得税费用,58、现金流量表项目,按适用税率计算的所得税费用,0,0,"189,988,811.94",189988811.94,
2025-06-30/detail_tax_subsidiary_rates,2025-06-30,ytd,detail_tax_subsidiary_rates,1224614835,145,57、所得税费用,58、现金流量表项目,子公司适用不同税率的影响,0,0,"9,072,220.00",9072220.00,
2025-06-30/detail_tax_prior_periods,2025-06-30,ytd,detail_tax_prior_periods,1224614835,145,57、所得税费用,58、现金流量表项目,调整以前期间所得税的影响,0,0,"6,639,891.03",6639891.03,
2025-06-30/detail_tax_nontaxable,2025-06-30,ytd,detail_tax_nontaxable,1224614835,145,57、所得税费用,58、现金流量表项目,非应税收入的影响,0,0,"-24,434,383.03",-24434383.03,
2025-06-30/detail_tax_nondeductible,2025-06-30,ytd,detail_tax_nondeductible,1224614835,145,57、所得税费用,58、现金流量表项目,不可抵扣的成本、费用和损失的影响,0,0,"63,748.20",63748.20,
2025-06-30/detail_tax_prior_losses,2025-06-30,ytd,detail_tax_prior_losses,1224614835,145,57、所得税费用,58、现金流量表项目,使用前期未确认递延所得税资产的可抵扣亏损的影响,0,0,"-8,093,059.65",-8093059.65,
2025-06-30/detail_tax_unrecognized_losses,2025-06-30,ytd,detail_tax_unrecognized_losses,1224614835,145,57、所得税费用,58、现金流量表项目,"本期未确认递延所得税资产的可抵扣暂时性差异或可抵扣
亏损的影响
",0,0,"20,670,874.24",20670874.24,
2025-06-30/detail_tax_rd_deduction,2025-06-30,ytd,detail_tax_rd_deduction,1224614835,145,57、所得税费用,58、现金流量表项目,研发费用加计扣除的影响,0,0,"-93,603,557.16",-93603557.16,
2025-12-31/detail_rou_gross_open,2025-12-31,instant,detail_rou_gross_open,1225090973,161,14、使用权资产,15、无形资产,1.期初余额,0,0,"234,740,591.96",234740591.96,
2025-12-31/detail_rou_additions,2025-12-31,ytd,detail_rou_additions,1225090973,161,14、使用权资产,15、无形资产,2.本期增加金额,0,0,"316,865,131.43",316865131.43,
2025-12-31/detail_rou_disposals,2025-12-31,ytd,detail_rou_disposals,1225090973,161,14、使用权资产,15、无形资产,3.本期减少金额,0,0,"97,549,137.01",97549137.01,
2025-12-31/detail_rou_gross_fx,2025-12-31,ytd,detail_rou_gross_fx,1225090973,161,14、使用权资产,15、无形资产,4.外币报表折算差额,0,0,"-3,916,608.52",-3916608.52,
2025-12-31/detail_rou_gross_close,2025-12-31,instant,detail_rou_gross_close,1225090973,161,14、使用权资产,15、无形资产,5.期末余额,0,0,"450,139,977.86",450139977.86,
2025-12-31/detail_rou_dep_open,2025-12-31,instant,detail_rou_dep_open,1225090973,161,14、使用权资产,15、无形资产,1.期初余额,1,0,"118,465,770.20",118465770.20,
2025-12-31/detail_rou_depreciation,2025-12-31,ytd,detail_rou_depreciation,1225090973,161,14、使用权资产,15、无形资产,2.本期计提,0,0,"94,344,669.16",94344669.16,
2025-12-31/detail_rou_dep_disposals,2025-12-31,ytd,detail_rou_dep_disposals,1225090973,161,14、使用权资产,15、无形资产,3.本期减少金额,1,0,"81,438,915.08",81438915.08,
2025-12-31/detail_rou_dep_fx,2025-12-31,ytd,detail_rou_dep_fx,1225090973,161,14、使用权资产,15、无形资产,4.外币报表折算差额,1,0,"-1,533,708.15",-1533708.15,
2025-12-31/detail_rou_dep_close,2025-12-31,instant,detail_rou_dep_close,1225090973,161,14、使用权资产,15、无形资产,5.期末余额,1,0,"129,837,816.13",129837816.13,
2025-12-31/detail_rou_net_close,2025-12-31,instant,detail_rou_net_close,1225090973,161,14、使用权资产,15、无形资产,1.期末账面价值,0,0,"320,302,161.73",320302161.73,
2025-12-31/detail_rou_net_open,2025-12-31,instant,detail_rou_net_open,1225090973,161,14、使用权资产,15、无形资产,2.期初账面价值,0,0,"116,274,821.76",116274821.76,
2025-12-31/detail_lease_liability_open,2025-12-31,opening_balance,detail_lease_liability_open,1225090973,184,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,0,"117,062,491.17",117062491.17,
2025-12-31/detail_lease_liability_cash_in,2025-12-31,ytd,detail_lease_liability_cash_in,1225090973,184,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,1,-,0.00,
2025-12-31/detail_lease_liability_noncash_in,2025-12-31,ytd,detail_lease_liability_noncash_in,1225090973,184,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,2,"324,035,651.65",324035651.65,
2025-12-31/detail_lease_liability_cash_out,2025-12-31,ytd,detail_lease_liability_cash_out,1225090973,184,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,3,"82,362,040.61",82362040.61,
2025-12-31/detail_lease_liability_noncash_out,2025-12-31,ytd,detail_lease_liability_noncash_out,1225090973,184,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,4,"30,483,645.32",30483645.32,
2025-12-31/detail_lease_liability_close,2025-12-31,instant,detail_lease_liability_close,1225090973,184,筹资活动产生的各项负债变动情况,长期借款,租赁负债,0,5,"328,252,456.89",328252456.89,
2025-12-31/detail_lease_open,2025-12-31,opening_balance,detail_lease_open,1225090973,173,33、租赁负债,34、长期应付职工薪酬,长期租赁负债,0,1,"117,062,491.17",117062491.17,
2025-12-31/detail_current_tax,2025-12-31,ytd,detail_current_tax,1225090973,182,57、所得税费用,58、现金流量表项目,当期所得税费用,0,0,"357,514,499.37",357514499.37,
2025-12-31/detail_deferred_tax,2025-12-31,ytd,detail_deferred_tax,1225090973,182,57、所得税费用,58、现金流量表项目,递延所得税费用,0,0,"-52,234,830.63",-52234830.63,
2025-12-31/detail_tax_base,2025-12-31,ytd,detail_tax_base,1225090973,182,57、所得税费用,58、现金流量表项目,按适用税率计算的所得税费用,0,0,"438,371,038.50",438371038.50,
2025-12-31/detail_tax_subsidiary_rates,2025-12-31,ytd,detail_tax_subsidiary_rates,1225090973,182,57、所得税费用,58、现金流量表项目,子公司适用不同税率的影响,0,0,"95,835,293.14",95835293.14,
2025-12-31/detail_tax_prior_periods,2025-12-31,ytd,detail_tax_prior_periods,1225090973,182,57、所得税费用,58、现金流量表项目,调整以前期间所得税的影响,0,0,"6,236,548.09",6236548.09,
2025-12-31/detail_tax_nontaxable,2025-12-31,ytd,detail_tax_nontaxable,1225090973,182,57、所得税费用,58、现金流量表项目,非应税收入的影响,0,0,"-28,375,902.07",-28375902.07,
2025-12-31/detail_tax_nondeductible,2025-12-31,ytd,detail_tax_nondeductible,1225090973,182,57、所得税费用,58、现金流量表项目,不可抵扣的成本、费用和损失的影响,0,0,"977,389.68",977389.68,
2025-12-31/detail_tax_prior_losses,2025-12-31,ytd,detail_tax_prior_losses,1225090973,182,57、所得税费用,58、现金流量表项目,使用前期未确认递延所得税资产的可抵扣亏损的影响,0,0,"-2,883,541.44",-2883541.44,
