code,period,field,canonical_field,period_type,statement_scope,unit,value,bits,multiplier,artifact_sha256,announcement_id,available_at
300866,2025-12-31,FN69,noncontrolling_interests,instant,provider_default,CNY,184066768.0000000000,1294961197,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN72,total_equity,instant,provider_default,CNY,10711669760.0000000000,1344249287,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN8,monetary_funds,instant,provider_default,CNY,3656509440.0000000000,1331294696,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN80,finance_costs,FY,provider_default,CNY,52618524.0000000000,1279834439,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN82,fair_value_change_income,FY,provider_default,CNY,139596736.0000000000,1292181820,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN83,investment_income,FY,provider_default,CNY,275717376.0000000000,1300461800,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN86,operating_profit_cumulative,FY,provider_default,CNY,2926092800.0000000000,1328441506,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN9,trading_financial_assets,instant,provider_default,CNY,2466995712.0000000000,1326648158,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN92,profit_before_tax,FY,provider_default,CNY,2922473472.0000000000,1328427368,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN93,income_tax_expense,FY,provider_default,CNY,305279680.0000000000,1301385622,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN95,net_income_ytd,FY,provider_default,CNY,2617193984.0000000000,1327234870,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN96,net_income_parent_ytd,FY,provider_default,CNY,2545131776.0000000000,1326953377,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN97,net_income_minority_ytd,FY,provider_default,CNY,72062040.0000000000,1284076171,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2025-12-31,FN99,tax_refunds_received,FY,provider_default,CNY,1367997952.0000000000,1319310332,1,39cdb919483b892674c9624cb03946ddb03f10faf83d3368384505c356fb336f,1225090973,2026-04-10 16:00:00+00
300866,2026-03-31,FN104,taxes_paid,Q1,provider_default,CNY,660606720.0000000000,1310556220,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN11,accounts_receivable,instant,provider_default,CNY,1954645120.0000000000,1323893513,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN114,capital_expenditure_cash,Q1,provider_default,CNY,25359824.0000000000,1270971112,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN12,prepayments,instant,provider_default,CNY,142855104.0000000000,1292385468,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN13,other_receivables,instant,provider_default,CNY,180989776.0000000000,1294768885,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN133,cash_and_cash_equivalents,instant,provider_default,CNY,2670126592.0000000000,1327441638,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN17,inventories,instant,provider_default,CNY,5568863744.0000000000,1336276751,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN20,other_current_assets,instant,provider_default,CNY,2389036032.0000000000,1326343628,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN21,current_assets,instant,provider_default,CNY,16156914688.0000000000,1349566909,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN230,revenue,Q1,provider_default,CNY,7607645696.0000000000,1340258747,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN231,operating_profit,Q1,provider_default,CNY,563125440.0000000000,1309033075,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN232,net_income_parent,Q1,provider_default,CNY,471594176.0000000000,1306582950,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN233,adjusted_net_income,Q1,provider_default,CNY,546758912.0000000000,1308777348,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN234,operating_cash_flow,Q1,provider_default,CNY,-450631808.0000000000,3453411524,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN235,investing_cash_flow,Q1,provider_default,CNY,280877120.0000000000,1300623042,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN236,financing_cash_flow,Q1,provider_default,CNY,-174567120.0000000000,3441851117,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN237,net_cash_increase,Q1,provider_default,CNY,-397615776.0000000000,3451754773,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN238,total_shares,Q1,provider_default,share,536158944.0000000000,1308600599,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN25,long_term_equity_investments,instant,provider_default,CNY,579423872.0000000000,1309287738,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN27,fixed_assets_net,instant,provider_default,CNY,1767160704.0000000000,1322428791,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN271,equity_parent,instant,provider_default,CNY,11170910208.0000000000,1344697764,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN299,other_equity_instruments,instant,provider_default,CNY,4494841.0000000000,1250503666,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN301,asset_disposal_income,Q1,provider_default,CNY,27534.9199218750,1188502999,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN304,research_and_development_expense,Q1,provider_default,CNY,805290944.0000000000,1312816911,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN305,interest_expense,Q1,provider_default,CNY,15724991.0000000000,1265627583,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN306,interest_income,Q1,provider_default,CNY,18112404.0000000000,1267347402,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN33,intangible_assets_net,instant,provider_default,CNY,52076980.0000000000,1279699053,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN37,deferred_tax_assets,instant,provider_default,CNY,437436000.0000000000,1305515507,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN40,total_assets,instant,provider_default,CNY,20228358144.0000000000,1352054408,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN41,short_term_borrowings,instant,provider_default,CNY,562400384.0000000000,1309021746,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN433,other_noncurrent_financial_assets,instant,provider_default,CNY,598455195.3125000000,1198114181,10000,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN434,contract_liabilities,instant,provider_default,CNY,335443398.4375000000,1191381079,10000,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN439,lease_liabilities,instant,provider_default,CNY,286674609.3750000000,1189082860,10000,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN44,accounts_payable,instant,provider_default,CNY,1924004736.0000000000,1323654135,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN46,payroll_payable,instant,provider_default,CNY,1057657728.0000000000,1316760142,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN47,taxes_payable,instant,provider_default,CNY,357330784.0000000000,1303012219,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN50,other_payables,instant,provider_default,CNY,976512768.0000000000,1315492252,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN52,current_portion_noncurrent_liabilities,instant,provider_default,CNY,228518912.0000000000,1297739456,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN520,credit_impairment_income,Q1,provider_default,CNY,-11060999.7558593750,3297395507,10000,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN53,other_current_liabilities,instant,provider_default,CNY,273023264.0000000000,1300377609,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN54,current_liabilities,instant,provider_default,CNY,6302619136.0000000000,1337709867,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN55,long_term_borrowings,instant,provider_default,CNY,747747328.0000000000,1311917792,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN56,bonds_payable,instant,provider_default,CNY,1103180032.0000000000,1317241442,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN59,provisions,instant,provider_default,CNY,192472192.0000000000,1295486536,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN60,deferred_tax_liabilities,instant,provider_default,CNY,48755420.0000000000,1278868663,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN63,total_liabilities,instant,provider_default,CNY,8884161536.0000000000,1342464611,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN69,noncontrolling_interests,instant,provider_default,CNY,173286688.0000000000,1294287442,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN72,total_equity,instant,provider_default,CNY,11344196608.0000000000,1344866989,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN8,monetary_funds,instant,provider_default,CNY,3601246976.0000000000,1331078827,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN80,finance_costs,Q1,provider_default,CNY,77872752.0000000000,1284802510,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN82,fair_value_change_income,Q1,provider_default,CNY,-87773048.0000000000,3433523695,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN83,investment_income,Q1,provider_default,CNY,2695525.5000000000,1243907478,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN86,operating_profit_cumulative,Q1,provider_default,CNY,563125440.0000000000,1309033075,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN9,trading_financial_assets,instant,provider_default,CNY,2093838080.0000000000,1324980958,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN92,profit_before_tax,Q1,provider_default,CNY,558723840.0000000000,1308964300,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN93,income_tax_expense,Q1,provider_default,CNY,87801408.0000000000,1286043592,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN95,net_income_ytd,Q1,provider_default,CNY,470922432.0000000000,1306561958,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN96,net_income_parent_ytd,Q1,provider_default,CNY,471594176.0000000000,1306582950,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN97,net_income_minority_ytd,Q1,provider_default,CNY,-671765.1875000000,3374580051,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-03-31,FN99,tax_refunds_received,Q1,provider_default,CNY,401073280.0000000000,1304379172,1,cc033acb1c1aba4b4f120d1344f7a64cdbb839d91e1d301360372c1f8976ce4e,1225260221,2026-04-30 16:00:00+00
300866,2026-06-30,FN104,taxes_paid,H1,provider_default,CNY,1251351296.0000000000,1318399030,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN11,accounts_receivable,instant,provider_default,CNY,2500613120.0000000000,1326779476,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN114,capital_expenditure_cash,H1,provider_default,CNY,117484408.0000000000,1289753967,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN12,prepayments,instant,provider_default,CNY,214351936.0000000000,1296854020,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN13,other_receivables,instant,provider_default,CNY,147167344.0000000000,1292654983,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN133,cash_and_cash_equivalents,instant,provider_default,CNY,2992257024.0000000000,1328699960,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN136,depreciation_depletion,H1,provider_default,CNY,76601280.0000000000,1284643576,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN137,intangible_amortization,H1,provider_default,CNY,3774158.2500000000,1248222009,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN138,deferred_expense_amortization,H1,provider_default,CNY,11366821.0000000000,1261269413,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN146,inventory_decrease_cashflow,H1,provider_default,CNY,-1815371008.0000000000,3470289082,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN147,operating_receivables_decrease_cashflow,H1,provider_default,CNY,-674162240.0000000000,3458251673,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN148,operating_payables_increase_cashflow,H1,provider_default,CNY,1223306368.0000000000,1318179929,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN17,inventories,instant,provider_default,CNY,6733784064.0000000000,1338551986,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN20,other_current_assets,instant,provider_default,CNY,2172490240.0000000000,1325497746,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN21,current_assets,instant,provider_default,CNY,18104479744.0000000000,1351017358,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN230,revenue,Q2,provider_default,CNY,8997363712.0000000000,1342575160,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN231,operating_profit,Q2,provider_default,CNY,1526463872.0000000000,1320548347,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN232,net_income_parent,Q2,provider_default,CNY,1230443008.0000000000,1318235684,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN233,adjusted_net_income,Q2,provider_default,CNY,892016256.0000000000,1314171994,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN234,operating_cash_flow,Q2,provider_default,CNY,1173161216.0000000000,1317788170,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN235,investing_cash_flow,Q2,provider_default,CNY,81559376.0000000000,1285263338,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN236,financing_cash_flow,Q2,provider_default,CNY,-878925120.0000000000,3461451093,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN237,net_cash_increase,Q2,provider_default,CNY,322130304.0000000000,1301912204,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN238,total_shares,H1,provider_default,share,536276384.0000000000,1308604269,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN25,long_term_equity_investments,instant,provider_default,CNY,556090432.0000000000,1308923153,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN27,fixed_assets_net,instant,provider_default,CNY,1763495808.0000000000,1322400159,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN271,equity_parent,instant,provider_default,CNY,11591724032.0000000000,1345108715,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN299,other_equity_instruments,instant,provider_default,CNY,4494798.5000000000,1250503581,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN301,asset_disposal_income,H1,provider_default,CNY,29519.1699218750,1189518935,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN304,research_and_development_expense,H1,provider_default,CNY,1869485184.0000000000,1323228201,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN305,interest_expense,H1,provider_default,CNY,32364350.0000000000,1274473375,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN306,interest_income,H1,provider_default,CNY,53909464.0000000000,1280157174,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN33,intangible_assets_net,instant,provider_default,CNY,52070896.0000000000,1279697532,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN37,deferred_tax_assets,instant,provider_default,CNY,645927040.0000000000,1310326850,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN40,total_assets,instant,provider_default,CNY,22420156416.0000000000,1353124622,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN41,short_term_borrowings,instant,provider_default,CNY,730723264.0000000000,1311651791,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN433,other_noncurrent_financial_assets,instant,provider_default,CNY,665509531.2500000000,1199700858,10000,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN434,contract_liabilities,instant,provider_default,CNY,446569414.0625000000,1194225905,10000,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN439,lease_liabilities,instant,provider_default,CNY,279555390.6250000000,1188718356,10000,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN44,accounts_payable,instant,provider_default,CNY,2822353920.0000000000,1328036276,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN46,payroll_payable,instant,provider_default,CNY,956199488.0000000000,1315174857,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN47,taxes_payable,instant,provider_default,CNY,660685696.0000000000,1310557454,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN50,other_payables,instant,provider_default,CNY,1269867136.0000000000,1318543685,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN52,current_portion_noncurrent_liabilities,instant,provider_default,CNY,233506464.0000000000,1298051178,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN520,credit_impairment_income,H1,provider_default,CNY,-52076801.7578125000,3315776881,10000,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN53,other_current_liabilities,instant,provider_default,CNY,317473728.0000000000,1301766686,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
300866,2026-06-30,FN54,current_liabilities,instant,provider_default,CNY,8092648960.0000000000,1341206019,1,6366c4224e1a08de7bdb8e45ec6af624a20205f70a305eaf66a33d78aaa6578c,1225533054,2026-08-31 16:00:00+00
